budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,title,soup
90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,11.133784,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'The Kennedy/Marshall Company', 'id': 862}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-14,162839667.0,95.0,6.3,593.0,The Spiderwick Chronicles,Adventure Family Fantasy markwaters markwaters freddiehighmore mary-louiseparker nicknolte brothersisterrelationship familyrelationships singlemother alternatereality motherchildrelationship hiddentruth goblin magicalcreature fairy
23000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,7.667579,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Offspring Entertainment', 'id': 2378}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-14,150816700.0,98.0,6.5,658.0,Step Up 2: The Streets,Music Drama Romance jonm.chu jonm.chu brianaevigan roberthoffman willkemp underdog competition streetgang hip-hop breakdance insurgence heart-throb dancingscene tapdancing scholarship ballet
8376800,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",hi,12.237488,"[{'name': 'UTV Motion Pictures', 'id': 2320}, {'name': 'Ashutosh Gowariker Productions Pvt. Ltd.', 'id': 3579}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2008-02-15,13000000.0,213.0,7.6,74.0,Jodhaa Akbar,Action Adventure Drama History Romance ashutoshgowariker ashutoshgowariker hrithikroshan aishwaryaraibachchan sonusood wifehusbandrelationship emperor hindu marriagecrisis epic swordfight domineeringmother mughalempire rajputprincess marriageofalliance 16thcentury loveaftermarriage hindumuslimconflict
0,"[{'id': 35, 'name': 'Comedy'}]",en,6.733237,"[{'name': 'New Line Cinema', 'id': 12}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'Road Rebel', 'id': 2648}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-28,33472850.0,91.0,5.4,255.0,Semi-Pro,Comedy kentalterman kentalterman willferrell mauratierney woodyharrelson sport basketball flintmichigan nba merger trade garbagecan canon ramp championship deadparent
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,11.840495,"[{'name': 'Entertainment Films', 'id': 2245}, {'name': 'Material Entertainment', 'id': 2246}, {'name': 'Beech Hill Films', 'id': 6847}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-09-06,33000000.0,100.0,6.2,241.0,"Run, Fatboy, Run",Comedy Romance davidschwimmer davidschwimmer simonpegg thandienewton hankazaria fathersonrelationship newlove fiancé training rent jogging marathon wedding pregnancy
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,6.640014,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-07,68397662.0,83.0,5.0,91.0,College Road Trip,Comedy Family rogerkumble rogerkumble martinlawrence kymwhitley raven-symoné roadtrip
105000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",en,13.99377,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Moonlighting Films', 'id': 9137}, {'name': 'The Department of Trade and Industry of South Africa', 'id': 10884}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2008-02-22,266000000.0,109.0,5.1,934.0,"10,000 Bc",Adventure Action Drama Fantasy rolandemmerich rolandemmerich stevenstrait camillabelle cliffcurtis indigenous lover(female) pyramid mammoth sapient mountainvillage stoneage fighter primitivetime saber-toothedtiger
20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,8.732701,"[{'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'Omnilab Media', 'id': 2729}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Skyline (Baker St)', 'id': 37774}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-28,64822796.0,112.0,6.6,708.0,The Bank Job,Thriller Crime Drama rogerdonaldson rogerdonaldson jasonstatham saffronburrows stephencampbellmoore infidelity subway cardealer vault mannequin bahamas stripclub wife offer photography londonunderground basedontruestory extortion doublecross walkietalkie railwaystation jackhammer politicalcorruption bankheist cabinetofficer corruptpoliceman
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",en,13.436536,"[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Moonlighting Films', 'id': 9137}, {'name': 'Internationale Filmproduktion Blackbird Dritte', 'id': 19855}, {'name': 'Crystal Sky Pictures', 'id': 20241}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2008-03-14,22211426.0,108.0,5.8,374.0,Doomsday,Action Thriller Science Fiction neilmarshall neilmarshall rhonamitra bobhoskins malcolmmcdowell dystopia quarantine futuristic swordfight lethalvirus
85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,8.326699,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-03,297138014.0,88.0,6.3,927.0,Horton Hears A Who!,Animation Comedy Family Adventure Fantasy jimmyhayward jimmyhayward jimcarrey stevecarell carolburnett elephant rescue jungle
18000000,"[{'id': 36, 'name': 'History'}]",ru,6.375447,"[{'name': 'Kinokompaniya CTB', 'id': 886}, {'name': 'X-Filme Creative Pool', 'id': 1972}, {'name': 'Andreevsky Flag Film Company', 'id': 11996}, {'name': 'Kinofabrika', 'id': 16522}, {'name': 'Eurasia Film Production', 'id': 16524}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'KZ', 'name': 'Kazakhstan'}]",2007-09-20,26527510.0,120.0,6.5,165.0,Mongol: The Rise Of Genghis Khan,History sergeibodrov sergeibodrov tadanobuasano sunhonglei khulanchuluun mongolia genghiskhan
62000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,6.258666,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Internationale Filmproduktion', 'id': 15742}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2008-06-20,41819064.0,87.0,4.3,243.0,The Love Guru,Comedy Romance marcoschnabel marcoschnabel mikemyers jessicaalba justintimberlake sport icehockey guru comedy bollywood india spiritualist brokenheart self-help stanleycup chastity ashram expert
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,5.056926,"[{'name': 'Kudos Productions Ltd.', 'id': 3445}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Shine Pictures', 'id': 16880}, {'name': 'Twins Financing', 'id': 20899}, {'name': 'Keylight Productions', 'id': 56982}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-07,16051363.0,92.0,6.8,100.0,Miss Pettigrew Lives For A Day,Drama Comedy Romance bharatnalluri bharatnalluri francesmcdormand amyadams leepace londonengland worldwarii singer governess piano
185000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,123.167259,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'DC Entertainment', 'id': 9993}, {'name': 'Syncopy', 'id': 9996}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-07-16,1004558444.0,152.0,8.3,12269.0,The Dark Knight,Drama Action Crime Thriller christophernolan christophernolan christianbale michaelcaine heathledger dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomic tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batman
20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",en,14.753931,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mandalay Pictures', 'id': 551}, {'name': 'Baumgarten Management and Productions (BMP)', 'id': 23423}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-04,41627431.0,115.0,6.5,511.0,Never Back Down,Drama Action jeffwadlow jeffwadlow seanfaris amberheard camgigandet rebel martialarts underground fight training champion sport highschool party revenge blood nemesis violence club brawl
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",cn,5.917685,"[{'name': 'Columbia Pictures Film Production Asia', 'id': 2798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2008-01-30,47301471.0,86.0,6.1,110.0,Cj7,Comedy Drama Family Fantasy Science Fiction stephenchow stephenchow stephenchow xujiao 张雨绮 littleboy ufo extraterrestrial
0,"[{'id': 18, 'name': 'Drama'}]",es,2.410635,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Fidecine', 'id': 16116}, {'name': 'Creando Films', 'id': 89636}, {'name': 'Potomac Pictures', 'id': 89637}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-20,23311391.0,106.0,7.0,28.0,Under The Same Moon,Drama patriciariggen patriciariggen katedelcastillo adriánalonsobarona eugenioderbez independentfilm womandirector
24000000,"[{'id': 28, 'name': 'Action'}]",es,5.035414,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Estudios Picasso', 'id': 2029}, {'name': 'NBC Universal Global Networks', 'id': 2975}, {'name': 'Origen Producciones Cinematograficas S.A.', 'id': 3315}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2006-09-01,23321954.0,145.0,5.6,62.0,Alatriste,Action agustíndíazyanes agustíndíazyanes viggomortensen elenaanaya unaxugalde
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,8.33756,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-27,69823199.0,123.0,6.5,1406.0,21,Drama Crime robertluketic robertluketic jimsturgess kevinspacey katebosworth gambling cardgame professor harvarduniversity cohabitant college girlfriend study dormitory friendship blackjack
7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,3.756539,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Sherazade Film Development', 'id': 3612}, {'name': 'Groundswell Productions', 'id': 4205}, {'name': 'QED International', 'id': 11029}, {'name': 'Corduroy Films', 'id': 18479}, {'name': 'Visitor Pictures', 'id': 20748}, {'name': ""Chesterfield Writer's Film Project"", 'id': 59967}, {'name': 'GEM Global Entertainment Magyar', 'id': 59969}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-11,10569964.0,95.0,5.8,74.0,Smart People,Comedy Drama Romance noammurro noammurro dennisquaid sarahjessicaparker ellenpage professor independentfilm student
58000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,9.37102,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Casey Silver Productions', 'id': 877}, {'name': 'Outlaw Productions (I)', 'id': 19507}, {'name': 'Smokehouse Pictures', 'id': 22695}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-24,41299492.0,114.0,5.7,131.0,Leatherheads,Comedy Romance Drama georgeclooney georgeclooney georgeclooney renéezellweger johnkrasinski americanfootball sportsteam stadium hero success sponsorship police game coach womanreporter thebiggame
16000000,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",en,7.404835,"[{'name': 'Huayi Brothers Media Corporation', 'id': 76634}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2007-10-09,34786960.0,124.0,7.1,35.0,Assembly,Action History fengxiaogang fengxiaogang zhanghanyu renquan wangbaoqiang civilwar chinesecivilwar war chinesecommunists
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",en,5.430566,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'MTV Films', 'id': 746}, {'name': 'Peirce Pictures', 'id': 2546}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-28,11207130.0,113.0,6.1,84.0,Stop-Loss,Drama War kimberlypeirce kimberlypeirce ryanphillippe abbiecornish josephgordon-levitt posttraumaticstressdisorder iraqwarveteran u.s.soldier womandirector
37000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,7.558125,"[{'name': 'Walden Media', 'id': 10221}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-03,100076342.0,96.0,5.6,341.0,Nim'S Island,Adventure Comedy Family Fantasy jenniferflackett jenniferflackett abigailbreslin jodiefoster gerardbutler fictionalplace exoticisland shipwreck cruise volcano e-mail liana daughter turtle author talkinganimal pirate womandirector iguana sealion
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,15.106676,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-17,105173115.0,111.0,6.4,1194.0,Forgetting Sarah Marshall,Comedy Romance Drama nicholasstoller nicholasstoller jasonsegel kristenbell milakunis hawaii one-nightstand beauty
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",en,7.876483,"[{'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-27,25871834.0,85.0,4.9,394.0,Superhero Movie,Action Comedy Science Fiction craigmazin craigmazin drakebell sarapaxton leslienielsen antihero highschool dragonfly superhero radioactive duringcreditsstinger
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,13.246795,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Emmett/Furla Films', 'id': 10405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-10,65569869.0,109.0,6.3,369.0,Street Kings,Action Crime Drama Thriller davidayer davidayer keanureeves forestwhitaker chrisevans police losangeles
12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",en,13.065315,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-25,43493123.0,107.0,6.2,508.0,Harold & Kumar Escape From Guantanamo Bay,Comedy Adventure jonhurwitz jonhurwitz johncho kalpenn neilpatrickharris terrorist aftercreditsstinger duringcreditsstinger
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",en,7.134168,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Anarchos Productions', 'id': 450}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Velocity Productions', 'id': 12170}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-05-09,93945766.0,135.0,5.7,359.0,Speed Racer,Action Family Science Fiction lillywachowski lillywachowski emilehirsch christinaricci matthewfox carrace lossofbrother chimp family duringcreditsstinger womandirector
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,6.997601,"[{'name': 'Casey Silver Productions', 'id': 877}, {'name': 'China Film Co-Production Corporation', 'id': 2269}, {'name': 'Huayi Brothers', 'id': 3393}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-18,127906624.0,104.0,6.3,476.0,The Forbidden Kingdom,Action Adventure Fantasy robminkoff robminkoff jackiechan jetli michaelangarano tempel shaolin teenager urination staff warrior monkeyking
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,11.361898,"[{'name': 'Thin Man Films', 'id': 10100}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-04-18,18130888.0,118.0,6.4,130.0,Happy-Go-Lucky,Drama Comedy mikeleigh mikeleigh sallyhawkins alexiszegerman eddiemarsan londonengland optimism homelessperson dailylife roleofwomen cohabitant strongwoman bicycle femalefriendship fortunecookie sister party flamenco trampolin
25000000,"[{'id': 53, 'name': 'Thriller'}]",en,7.720729,"[{'name': 'Kanzaman', 'id': 4169}, {'name': 'Rifkin-Eberts', 'id': 4307}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Seed Productions', 'id': 9076}, {'name': 'Media Rights Capital (MRC)', 'id': 86655}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-24,17741298.0,107.0,5.7,200.0,Deception,Thriller marcellangenegger marcellangenegger hughjackman ewanmcgregor michellewilliams deception
30000000,"[{'id': 35, 'name': 'Comedy'}]",en,10.901355,"[{'name': 'Relativity Media', 'id': 7295}, {'name': 'Michaels-Goldwyn', 'id': 58553}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-23,63833449.0,99.0,5.8,205.0,Baby Mama,Comedy michaelmccullers michaelmccullers tinafey amypoehler daxshepard pregnancyandbirth surrogatemother
